Type,AudioCategory,WWiseIdKey,WWiseIdValue,GroupName,AliasName,Comment
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Excited,514935507,Robot_Vic_Sfx,Lift_High_Down_Long_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Frustrated,3968555817,Robot_Vic_Sfx,Lift_High_Down_Long_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Happy,1717116727,Robot_Vic_Sfx,Lift_High_Down_Long_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Neutral,1789553612,Robot_Vic_Sfx,Lift_High_Down_Long_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Sad,2568320945,Robot_Vic_Sfx,Lift_High_Down_Long_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Long_Surprised,2616099714,Robot_Vic_Sfx,Lift_High_Down_Long_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Angry,1697864692,Robot_Vic_Sfx,Lift_High_Down_Micro_Angry,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Curious,3007251021,Robot_Vic_Sfx,Lift_High_Down_Micro_Curious,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Effort,2751727815,Robot_Vic_Sfx,Lift_High_Down_Micro_Effort,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Excited,4236291785,Robot_Vic_Sfx,Lift_High_Down_Micro_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Frustrated,4246099063,Robot_Vic_Sfx,Lift_High_Down_Micro_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Happy,1432672265,Robot_Vic_Sfx,Lift_High_Down_Micro_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Neutral,2687281750,Robot_Vic_Sfx,Lift_High_Down_Micro_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Sad,3802306023,Robot_Vic_Sfx,Lift_High_Down_Micro_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Micro_Surprised,2711176996,Robot_Vic_Sfx,Lift_High_Down_Micro_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short,3566487636,Robot_Vic_Sfx,Lift_High_Down_Short,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Angry,1997461118,Robot_Vic_Sfx,Lift_High_Down_Short_Angry,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Curious,3522081323,Robot_Vic_Sfx,Lift_High_Down_Short_Curious,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Effort,1632540473,Robot_Vic_Sfx,Lift_High_Down_Short_Effort,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Excited,635575819,Robot_Vic_Sfx,Lift_High_Down_Short_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Frustrated,1296983121,Robot_Vic_Sfx,Lift_High_Down_Short_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Happy,3013819119,Robot_Vic_Sfx,Lift_High_Down_Short_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Neutral,1946291652,Robot_Vic_Sfx,Lift_High_Down_Short_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Sad,1170663689,Robot_Vic_Sfx,Lift_High_Down_Short_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Down_Short_Surprised,1371648746,Robot_Vic_Sfx,Lift_High_Down_Short_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Petting_Level_01,3920361325,Robot_Vic_Sfx,Lift_High_Petting_Level_01,
Event,,Play__Robot_Vic_Sfx__Lift_High_Petting_Level_02,3920361326,Robot_Vic_Sfx,Lift_High_Petting_Level_02,
Event,,Play__Robot_Vic_Sfx__Lift_High_Petting_Level_03,3920361327,Robot_Vic_Sfx,Lift_High_Petting_Level_03,
Event,,Play__Robot_Vic_Sfx__Lift_High_Petting_Level_04,3920361320,Robot_Vic_Sfx,Lift_High_Petting_Level_04,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long,1197687125,Robot_Vic_Sfx,Lift_High_Up_Long,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Angry,2545453695,Robot_Vic_Sfx,Lift_High_Up_Long_Angry,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Curious,1893130014,Robot_Vic_Sfx,Lift_High_Up_Long_Curious,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Effort,45686810,Robot_Vic_Sfx,Lift_High_Up_Long_Effort,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Excited,2956401514,Robot_Vic_Sfx,Lift_High_Up_Long_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Frustrated,4274302454,Robot_Vic_Sfx,Lift_High_Up_Long_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Happy,3654126394,Robot_Vic_Sfx,Lift_High_Up_Long_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Neutral,1140994213,Robot_Vic_Sfx,Lift_High_Up_Long_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Sad,3954155308,Robot_Vic_Sfx,Lift_High_Up_Long_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Long_Surprised,3317590423,Robot_Vic_Sfx,Lift_High_Up_Long_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Angry,531078287,Robot_Vic_Sfx,Lift_High_Up_Micro_Angry,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Curious,4223875502,Robot_Vic_Sfx,Lift_High_Up_Micro_Curious,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Effort,1211422730,Robot_Vic_Sfx,Lift_High_Up_Micro_Effort,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Excited,3588927098,Robot_Vic_Sfx,Lift_High_Up_Micro_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Frustrated,3633273702,Robot_Vic_Sfx,Lift_High_Up_Micro_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Happy,1686447722,Robot_Vic_Sfx,Lift_High_Up_Micro_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Neutral,2992999317,Robot_Vic_Sfx,Lift_High_Up_Micro_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Sad,364928220,Robot_Vic_Sfx,Lift_High_Up_Micro_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Micro_Surprised,954391655,Robot_Vic_Sfx,Lift_High_Up_Micro_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short,2429853747,Robot_Vic_Sfx,Lift_High_Up_Short,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Angry,883462549,Robot_Vic_Sfx,Lift_High_Up_Short_Angry,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Curious,2640434952,Robot_Vic_Sfx,Lift_High_Up_Short_Curious,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Effort,2634648776,Robot_Vic_Sfx,Lift_High_Up_Short_Effort,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Excited,3743401560,Robot_Vic_Sfx,Lift_High_Up_Short_Excited,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Frustrated,509799084,Robot_Vic_Sfx,Lift_High_Up_Short_Frustrated,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Happy,2518881836,Robot_Vic_Sfx,Lift_High_Up_Short_Happy,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Neutral,340818175,Robot_Vic_Sfx,Lift_High_Up_Short_Neutral,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Sad,1003390754,Robot_Vic_Sfx,Lift_High_Up_Short_Sad,
Event,,Play__Robot_Vic_Sfx__Lift_High_Up_Short_Surprised,2399841641,Robot_Vic_Sfx,Lift_High_Up_Short_Surprised,
Event,,Play__Robot_Vic_Sfx__Lift_High_Weather_Shiver_Loop,3670008418,Robot_Vic_Sfx,Lift_High_Weather_Shiver_Loop,
Event,,Play__Robot_Vic_Sfx__Lift_Loop_Play,3965747163,Robot_Vic_Sfx,Lift_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Lift_Low_Down_Long,166531022,Robot_Vic_Sfx,Lift_Low_Down_Long,
Event,,Play__Robot_Vic_Sfx__Lift_Low_Down_Short,3093985234,Robot_Vic_Sfx,Lift_Low_Down_Short,
Event,,Play__Robot_Vic_Sfx__Lift_Low_Up_Long,1504093363,Robot_Vic_Sfx,Lift_Low_Up_Long,
Event,,Play__Robot_Vic_Sfx__Lift_Low_Up_Short,1476560429,Robot_Vic_Sfx,Lift_Low_Up_Short,
Event,,Play__Robot_Vic_Sfx__Lift_Up_Long,1498450824,Robot_Vic_Sfx,Lift_Up_Long,
Event,,Play__Robot_Vic_Sfx__Lift_Up_Short,1322012872,Robot_Vic_Sfx,Lift_Up_Short,
Event,,Play__Robot_Vic_Sfx__Look_At_Device,3404666410,Robot_Vic_Sfx,Look_At_Device,
Event,,Play__Robot_Vic_Sfx__Loose_Pixel_Catch,3562079981,Robot_Vic_Sfx,Loose_Pixel_Catch,
Event,,Play__Robot_Vic_Sfx__Loose_Pixel_Caught,2874895868,Robot_Vic_Sfx,Loose_Pixel_Caught,
Event,,Play__Robot_Vic_Sfx__Loose_Pixel_On_Hand_Start,283126252,Robot_Vic_Sfx,Loose_Pixel_On_Hand_Start,
Event,,Play__Robot_Vic_Sfx__Loose_Pixel_Start,4294217316,Robot_Vic_Sfx,Loose_Pixel_Start,
Event,,Play__Robot_Vic_Sfx__Low_Light_Charging_2_Start,3660075511,Robot_Vic_Sfx,Low_Light_Charging_2_Start,
Event,,Play__Robot_Vic_Sfx__Low_Light_Charging_End,436264283,Robot_Vic_Sfx,Low_Light_Charging_End,
Event,,Play__Robot_Vic_Sfx__Low_Light_Charging_Loop_Play,3553396295,Robot_Vic_Sfx,Low_Light_Charging_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Low_Light_Charging_Start,3327136896,Robot_Vic_Sfx,Low_Light_Charging_Start,
Event,,Play__Robot_Vic_Sfx__No_Wifi,2510834985,Robot_Vic_Sfx,No_Wifi,
Event,,Play__Robot_Vic_Sfx__No_Wifi_Icon,3995516895,Robot_Vic_Sfx,No_Wifi_Icon,
Event,,Play__Robot_Vic_Sfx__No_Wifi_Icon_End,624164417,Robot_Vic_Sfx,No_Wifi_Icon_End,
Event,,Play__Robot_Vic_Sfx__No_Wifi_Icon_Glitch,205416233,Robot_Vic_Sfx,No_Wifi_Icon_Glitch,
Event,,Play__Robot_Vic_Sfx__No_Wifi_Low_Warning,2895150215,Robot_Vic_Sfx,No_Wifi_Low_Warning,
Event,,Play__Robot_Vic_Sfx__Onboarding_Power_On_Eyes_Open,1399502169,Robot_Vic_Sfx,Onboarding_Power_On_Eyes_Open,
Event,,Play__Robot_Vic_Sfx__Onboarding_Power_On_Initialize,384504930,Robot_Vic_Sfx,Onboarding_Power_On_Initialize,
Event,,Play__Robot_Vic_Sfx__Pet_Attention_Test_14K,1763233682,Robot_Vic_Sfx,Pet_Attention_Test_14K,
Event,,Play__Robot_Vic_Sfx__Pet_Attention_Test_16K,1729678520,Robot_Vic_Sfx,Pet_Attention_Test_16K,
Event,,Play__Robot_Vic_Sfx__Pet_Attention_Test_17K,1712900907,Robot_Vic_Sfx,Pet_Attention_Test_17K,
Event,,Play__Robot_Vic_Sfx__Pet_Attention_Test_18K,1964565174,Robot_Vic_Sfx,Pet_Attention_Test_18K,
Event,,Play__Robot_Vic_Sfx__Pet_Attention_Tone_Gen,1110912082,Robot_Vic_Sfx,Pet_Attention_Tone_Gen,
Event,,Play__Robot_Vic_Sfx__Petting_Level_01,2369271908,Robot_Vic_Sfx,Petting_Level_01,
Event,,Play__Robot_Vic_Sfx__Petting_Level_02,2369271911,Robot_Vic_Sfx,Petting_Level_02,
Event,,Play__Robot_Vic_Sfx__Petting_Level_03,2369271910,Robot_Vic_Sfx,Petting_Level_03,
Event,,Play__Robot_Vic_Sfx__Petting_Level_04,2369271905,Robot_Vic_Sfx,Petting_Level_04,
Event,,Play__Robot_Vic_Sfx__Planning_Loop_Play,284488955,Robot_Vic_Sfx,Planning_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Power_Off,2655837071,Robot_Vic_Sfx,Power_Off,
Event,,Play__Robot_Vic_Sfx__Power_Off_End,1545176977,Robot_Vic_Sfx,Power_Off_End,
Event,,Play__Robot_Vic_Sfx__Power_On,2179926555,Robot_Vic_Sfx,Power_On,
Event,,Play__Robot_Vic_Sfx__Power_On_Crooked,3616541293,Robot_Vic_Sfx,Power_On_Crooked,
Event,,Play__Robot_Vic_Sfx__Power_On_Mismatched_Eyes,364591870,Robot_Vic_Sfx,Power_On_Mismatched_Eyes,
Event,,Play__Robot_Vic_Sfx__Power_On_Short,2602622212,Robot_Vic_Sfx,Power_On_Short,
Event,,Play__Robot_Vic_Sfx__Purr_Increase_Level,2071056089,Robot_Vic_Sfx,Purr_Increase_Level,
Event,,Play__Robot_Vic_Sfx__Purr_Loop_Play,3953422061,Robot_Vic_Sfx,Purr_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Purr_Single,41581170,Robot_Vic_Sfx,Purr_Single,
Event,,Play__Robot_Vic_Sfx__Scan_Face_Fail,152409978,Robot_Vic_Sfx,Scan_Face_Fail,
Event,,Play__Robot_Vic_Sfx__Scan_Face_Loop_Play,3711429789,Robot_Vic_Sfx,Scan_Face_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Scan_Face_Success,1554373331,Robot_Vic_Sfx,Scan_Face_Success,
Event,,Play__Robot_Vic_Sfx__Scan_Loop_Play,203477807,Robot_Vic_Sfx,Scan_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Scan_One_Shot,2955541383,Robot_Vic_Sfx,Scan_One_Shot,
Event,,Play__Robot_Vic_Sfx__Scrn_Angry,2459769158,Robot_Vic_Sfx,Scrn_Angry,
Event,,Play__Robot_Vic_Sfx__Scrn_Angry_Long,1964410187,Robot_Vic_Sfx,Scrn_Angry_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Angry_Short,2385293445,Robot_Vic_Sfx,Scrn_Angry_Short,
Event,,Play__Robot_Vic_Sfx__Scrn_Curious,2558890771,Robot_Vic_Sfx,Scrn_Curious,
Event,,Play__Robot_Vic_Sfx__Scrn_Curious_Long,1102367108,Robot_Vic_Sfx,Scrn_Curious_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Curious_Short,1350709836,Robot_Vic_Sfx,Scrn_Curious_Short,
Event,,Play__Robot_Vic_Sfx__Scrn_Happy,2349381079,Robot_Vic_Sfx,Scrn_Happy,
Event,,Play__Robot_Vic_Sfx__Scrn_Happy_Long,2955397640,Robot_Vic_Sfx,Scrn_Happy_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Happy_Short,2208543816,Robot_Vic_Sfx,Scrn_Happy_Short,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Confetti_Eyes_Appear,3194465711,Robot_Vic_Sfx,Scrn_Holiday_Confetti_Eyes_Appear,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Confetti_Eyes_Disappear,2242865123,Robot_Vic_Sfx,Scrn_Holiday_Confetti_Eyes_Disappear,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_Blink,2692631652,Robot_Vic_Sfx,Scrn_Holiday_Lights_Blink,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_Disappear,919702861,Robot_Vic_Sfx,Scrn_Holiday_Lights_Disappear,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_Eyes_Appear_Single,207364355,Robot_Vic_Sfx,Scrn_Holiday_Lights_Eyes_Appear_Single,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_Eyes_To_Lights_1,837073000,Robot_Vic_Sfx,Scrn_Holiday_Lights_Eyes_To_Lights_1,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_To_Eyes_1,1900064482,Robot_Vic_Sfx,Scrn_Holiday_Lights_To_Eyes_1,
Event,,Play__Robot_Vic_Sfx__Scrn_Holiday_Lights_To_Eyes_2,1900064481,Robot_Vic_Sfx,Scrn_Holiday_Lights_To_Eyes_2,
Event,,Play__Robot_Vic_Sfx__Scrn_Neutral,3132507500,Robot_Vic_Sfx,Scrn_Neutral,
Event,,Play__Robot_Vic_Sfx__Scrn_Neutral_Long,1883414229,Robot_Vic_Sfx,Scrn_Neutral_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Neutral_Short,1752486067,Robot_Vic_Sfx,Scrn_Neutral_Short,
Event,,Play__Robot_Vic_Sfx__Scrn_Power_On_Crooked_Eye_Droop,2894417895,Robot_Vic_Sfx,Scrn_Power_On_Crooked_Eye_Droop,
Event,,Play__Robot_Vic_Sfx__Scrn_Power_On_Eye_Fix,9207464,Robot_Vic_Sfx,Scrn_Power_On_Eye_Fix,
Event,,Play__Robot_Vic_Sfx__Scrn_Procedural_Blink,67389845,Robot_Vic_Sfx,Scrn_Procedural_Blink,
Event,,Play__Robot_Vic_Sfx__Scrn_Procedural_Shift,146478435,Robot_Vic_Sfx,Scrn_Procedural_Shift,
Event,,Play__Robot_Vic_Sfx__Scrn_Procedural_Squint,2091194049,Robot_Vic_Sfx,Scrn_Procedural_Squint,
Event,,Play__Robot_Vic_Sfx__Scrn_Sad,2699760977,Robot_Vic_Sfx,Scrn_Sad,
Event,,Play__Robot_Vic_Sfx__Scrn_Sad_Long,1380232790,Robot_Vic_Sfx,Scrn_Sad_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Sad_Short,3594885818,Robot_Vic_Sfx,Scrn_Sad_Short,
Event,,Play__Robot_Vic_Sfx__Scrn_Surprised,1528281890,Robot_Vic_Sfx,Scrn_Surprised,
Event,,Play__Robot_Vic_Sfx__Scrn_Surprised_Long,3223693447,Robot_Vic_Sfx,Scrn_Surprised_Long,
Event,,Play__Robot_Vic_Sfx__Scrn_Surprised_Short,4031777881,Robot_Vic_Sfx,Scrn_Surprised_Short,
Event,,Play__Robot_Vic_Sfx__Shaking_Level_1_Play,995249895,Robot_Vic_Sfx,Shaking_Level_1_Play,
Event,,Play__Robot_Vic_Sfx__Shaking_Level_2_Play,1723140054,Robot_Vic_Sfx,Shaking_Level_2_Play,
Event,,Play__Robot_Vic_Sfx__Shaking_Level_3_Play,505667781,Robot_Vic_Sfx,Shaking_Level_3_Play,
Event,,Play__Robot_Vic_Sfx__Shaking_Slowmo,497523539,Robot_Vic_Sfx,Shaking_Slowmo,
Event,,Play__Robot_Vic_Sfx__Sleeping_3,1751049963,Robot_Vic_Sfx,Sleeping_3,
Event,,Play__Robot_Vic_Sfx__Sleeping_4,1751049964,Robot_Vic_Sfx,Sleeping_4,
Event,,Play__Robot_Vic_Sfx__Sleeping_5,1751049965,Robot_Vic_Sfx,Sleeping_5,
Event,,Play__Robot_Vic_Sfx__Snore,3717200567,Robot_Vic_Sfx,Snore,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Fast_Play,3179862666,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Fast_Play,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Medium_Play,1826579815,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Medium_Play,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Slow_Play,1585467997,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Slow_Play,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Chime_Shakeoff_End,2451007033,Robot_Vic_Sfx,Snowglobe_Chime_Shakeoff_End,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Chime_Shakeoff_Start,4117194074,Robot_Vic_Sfx,Snowglobe_Chime_Shakeoff_Start,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Wind_Loop_Fast_Play,711426914,Robot_Vic_Sfx,Snowglobe_Wind_Loop_Fast_Play,
Event,,Play__Robot_Vic_Sfx__Snowglobe_Wind_Loop_Slow_Play,2028807349,Robot_Vic_Sfx,Snowglobe_Wind_Loop_Slow_Play,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_01,252118154,Robot_Vic_Sfx,Speaker_Test_01,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_02,252118153,Robot_Vic_Sfx,Speaker_Test_02,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_03,252118152,Robot_Vic_Sfx,Speaker_Test_03,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_04,252118159,Robot_Vic_Sfx,Speaker_Test_04,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_05,252118158,Robot_Vic_Sfx,Speaker_Test_05,
Event,,Play__Robot_Vic_Sfx__Speaker_Test_06,252118157,Robot_Vic_Sfx,Speaker_Test_06,
Event,,Play__Robot_Vic_Sfx__Tangram_Start,1823354903,Robot_Vic_Sfx,Tangram_Start,
Event,,Play__Robot_Vic_Sfx__Timer_Alarm,3327244935,Robot_Vic_Sfx,Timer_Alarm,
Event,,Play__Robot_Vic_Sfx__Timer_Alarm_Build,2609931602,Robot_Vic_Sfx,Timer_Alarm_Build,
Event,,Play__Robot_Vic_Sfx__Timer_Alarm_Start,139550890,Robot_Vic_Sfx,Timer_Alarm_Start,
Event,,Play__Robot_Vic_Sfx__Timer_Beep,2315630444,Robot_Vic_Sfx,Timer_Beep,
Event,,Play__Robot_Vic_Sfx__Timer_Cancel,1284632326,Robot_Vic_Sfx,Timer_Cancel,
Event,,Play__Robot_Vic_Sfx__Timer_Countdown,1379596305,Robot_Vic_Sfx,Timer_Countdown,
Event,,Play__Robot_Vic_Sfx__Timer_End,1848638287,Robot_Vic_Sfx,Timer_End,
Event,,Play__Robot_Vic_Sfx__Timer_Run_Down_Loop_Play,1559136524,Robot_Vic_Sfx,Timer_Run_Down_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Timer_Set,2198114280,Robot_Vic_Sfx,Timer_Set,
Event,,Play__Robot_Vic_Sfx__Touch_React,1078700783,Robot_Vic_Sfx,Touch_React,
Event,,Play__Robot_Vic_Sfx__Tread_Angry,4159310964,Robot_Vic_Sfx,Tread_Angry,
Event,,Play__Robot_Vic_Sfx__Tread_Angry_Long,1909472813,Robot_Vic_Sfx,Tread_Angry_Long,
Event,,Play__Robot_Vic_Sfx__Tread_Curious,1363830477,Robot_Vic_Sfx,Tread_Curious,
Event,,Play__Robot_Vic_Sfx__Tread_Curious_Long,1842808354,Robot_Vic_Sfx,Tread_Curious_Long,
Event,,Play__Robot_Vic_Sfx__Tread_Happy,3894118537,Robot_Vic_Sfx,Tread_Happy,
Event,,Play__Robot_Vic_Sfx__Tread_Happy_Long,123523358,Robot_Vic_Sfx,Tread_Happy_Long,
Event,,Play__Robot_Vic_Sfx__Tread_Loop_Play,3369051132,Robot_Vic_Sfx,Tread_Loop_Play,
Event,,Play__Robot_Vic_Sfx__Tread_Sad,4014518887,Robot_Vic_Sfx,Tread_Sad,
Event,,Play__Robot_Vic_Sfx__Tread_Sad_Long,1193798168,Robot_Vic_Sfx,Tread_Sad_Long,
Event,,Play__Robot_Vic_Sfx__Tread_Surprised,2871689124,Robot_Vic_Sfx,Tread_Surprised,
Event,,Play__Robot_Vic_Sfx__Tread_Surprised_Long,3504133917,Robot_Vic_Sfx,Tread_Surprised_Long,
Event,,Play__Robot_Vic_Sfx__Volume_Level_1,2645885943,Robot_Vic_Sfx,Volume_Level_1,
Event,,Play__Robot_Vic_Sfx__Volume_Level_2,2645885940,Robot_Vic_Sfx,Volume_Level_2,
Event,,Play__Robot_Vic_Sfx__Volume_Level_3,2645885941,Robot_Vic_Sfx,Volume_Level_3,
Event,,Play__Robot_Vic_Sfx__Volume_Level_4,2645885938,Robot_Vic_Sfx,Volume_Level_4,
Event,,Play__Robot_Vic_Sfx__Volume_Level_5,2645885939,Robot_Vic_Sfx,Volume_Level_5,
Event,,Play__Robot_Vic_Sfx__Wake_Word_Fail,1241549428,Robot_Vic_Sfx,Wake_Word_Fail,
Event,,Play__Robot_Vic_Sfx__Wake_Word_Off,76586799,Robot_Vic_Sfx,Wake_Word_Off,
Event,,Play__Robot_Vic_Sfx__Wake_Word_On,1532745019,Robot_Vic_Sfx,Wake_Word_On,
Event,,Play__Robot_Vic_Sfx__Wake_Word_On_No_Vo,1601827987,Robot_Vic_Sfx,Wake_Word_On_No_Vo,
Event,,Play__Robot_Vic_Sfx__Wake_Word_Success,286038569,Robot_Vic_Sfx,Wake_Word_Success,
Event,,Play__Robot_Vic_Sfx__Wake_Word_Success_No_Sfx,1517760137,Robot_Vic_Sfx,Wake_Word_Success_No_Sfx,
Event,,Play__Robot_Vic_Sfx__Weather_Cloudy,3767391969,Robot_Vic_Sfx,Weather_Cloudy,
Event,,Play__Robot_Vic_Sfx__Weather_Cold,4042659783,Robot_Vic_Sfx,Weather_Cold,
Event,,Play__Robot_Vic_Sfx__Weather_Rain,300132915,Robot_Vic_Sfx,Weather_Rain,
Event,,Play__Robot_Vic_Sfx__Weather_Snow,3217099864,Robot_Vic_Sfx,Weather_Snow,
Event,,Play__Robot_Vic_Sfx__Weather_Stars,434655980,Robot_Vic_Sfx,Weather_Stars,
Event,,Play__Robot_Vic_Sfx__Weather_Sunny,2057988846,Robot_Vic_Sfx,Weather_Sunny,
Event,,Play__Robot_Vic_Sfx__Weather_Thunder,1518602369,Robot_Vic_Sfx,Weather_Thunder,
Event,,Play__Robot_Vic_Sfx__Weather_Windy,2756642540,Robot_Vic_Sfx,Weather_Windy,
Event,,Play__Robot_Vic_Sfx__Weather_Windy_Eye_Flyoff,3679685607,Robot_Vic_Sfx,Weather_Windy_Eye_Flyoff,
Event,,Play__Robot_Vic_Sfx__Working_Loop_Play,3831159749,Robot_Vic_Sfx,Working_Loop_Play,
Event,,Play__Robot_Vic__External_Sdk_Playback_01,2749641932,Robot_Vic,External_Sdk_Playback_01,
Event,,Play__Robot_Vic__External_Sdk_Playback_02,2749641935,Robot_Vic,External_Sdk_Playback_02,
Event,,Play__Robot_Vic__External_Voice_Message,3168753800,Robot_Vic,External_Voice_Message,
Event,,Play__Robot_Vic__External_Voice_Text,2774572774,Robot_Vic,External_Voice_Text,
Event,,Play__Robot_Vo__Codelab_Conducting_01,2126150744,Robot_Vo,Codelab_Conducting_01,
Event,,Play__Robot_Vo__Codelab_Countdown_01,2593818563,Robot_Vo,Codelab_Countdown_01,
Event,,Play__Robot_Vo__Codelab_Countdown_02,2593818560,Robot_Vo,Codelab_Countdown_02,
Event,,Play__Robot_Vo__Codelab_Countdown_03,2593818561,Robot_Vo,Codelab_Countdown_03,
Event,,Play__Robot_Vo__Codelab_Countdown_Go_01,2083386066,Robot_Vo,Codelab_Countdown_Go_01,
Event,,Play__Robot_Vo__Codelab_Firetruck_01,3546499587,Robot_Vo,Codelab_Firetruck_01,
Event,,Play__Robot_Vo__Coz_Word_Cube_Neutral,2117050142,Robot_Vo,Coz_Word_Cube_Neutral,
Event,,Play__Robot_Vo__Cozmo_Singing_100Bpm,819632272,Robot_Vo,Cozmo_Singing_100Bpm,
Event,,Play__Robot_Vo__Cozmo_Singing_120Bpm,3805821586,Robot_Vo,Cozmo_Singing_120Bpm,
